"activity" "subject_id" "feature" "mean_value"
"WALKING" 4 "tBodyAcc_std_Z" -0.586252806833333
"WALKING" 4 "tBodyAccJerk_mean_X" 0.0783529082183333
"WALKING" 4 "tBodyAccJerk_mean_Y" 0.00295602428666667
"WALKING" 4 "tBodyAccJerk_mean_Z" -0.000767679338333334
"WALKING" 4 "tBodyAccJerk_std_X" -0.297042612533333
"WALKING" 4 "tBodyAccJerk_std_Y" -0.221165131581667
"WALKING" 4 "tBodyAccJerk_std_Z" -0.7513913825
"WALKING" 4 "tBodyAccJerkMag_mean" -0.366700879833333
"WALKING" 4 "tBodyAccJerkMag_std" -0.316918956
"WALKING" 4 "tBodyAccMag_mean" -0.312050574166667
"WALKING" 4 "tBodyAccMag_std" -0.527679103166667
"WALKING" 4 "tBodyGyro_mean_X" -0.0317982557795
"WALKING" 4 "tBodyGyro_mean_Y" -0.0726905278583333
"WALKING" 4 "tBodyGyro_mean_Z" 0.0805677161216667
"WALKING" 4 "tBodyGyro_std_X" -0.500916659
"WALKING" 4 "tBodyGyro_std_Y" -0.665394092833333
"WALKING" 4 "tBodyGyro_std_Z" -0.662608226
"WALKING" 4 "tBodyGyroJerk_mean_X" -0.115321556475
"WALKING" 4 "tBodyGyroJerk_mean_Y" -0.0393474489133333
"WALKING" 4 "tBodyGyroJerk_mean_Z" -0.0551166852766667
"WALKING" 4 "tBodyGyroJerk_std_X" -0.492341066833333
"WALKING" 4 "tBodyGyroJerk_std_Y" -0.807419937
"WALKING" 4 "tBodyGyroJerk_std_Z" -0.640454132833333
"WALKING" 4 "tBodyGyroJerkMag_mean" -0.6813040365
"WALKING" 4 "tBodyGyroJerkMag_std" -0.7301463685
"WALKING" 4 "tBodyGyroMag_mean" -0.49779220106
"WALKING" 4 "tBodyGyroMag_std" -0.553116111166667
"WALKING" 4 "tGravityAcc_mean_X" 0.963999696833333
"WALKING" 4 "tGravityAcc_mean_Y" -0.0858540265666667
"WALKING" 4 "tGravityAcc_mean_Z" 0.127764112666667
"WALKING" 4 "tGravityAcc_std_X" -0.983826494833333
"WALKING" 4 "tGravityAcc_std_Y" -0.967963221
"WALKING" 4 "tGravityAcc_std_Z" -0.962968112
"WALKING" 4 "tGravityAccMag_mean" -0.312050574166667
"WALKING" 4 "tGravityAccMag_std" -0.527679103166667
"WALKING" 5 "fBodyAcc_mean_X" -0.287782607410714
"WALKING" 5 "fBodyAcc_mean_Y" 0.00946037755178572
"WALKING" 5 "fBodyAcc_mean_Z" -0.490251090714286
"WALKING" 5 "fBodyAcc_std_X" -0.297517355196429
"WALKING" 5 "fBodyAcc_std_Y" 0.0426026830839286
"WALKING" 5 "fBodyAcc_std_Z" -0.483059957321429
"WALKING" 5 "fBodyAccJerk_mean_X" -0.344954806428571
"WALKING" 5 "fBodyAccJerk_mean_Y" -0.181055554206071
"WALKING" 5 "fBodyAccJerk_mean_Z" -0.590496615535714
"WALKING" 5 "fBodyAccJerk_std_X" -0.3213903195
"WALKING" 5 "fBodyAccJerk_std_Y" -0.0545213604089286
"WALKING" 5 "fBodyAccJerk_std_Z" -0.633429995714286
"WALKING" 5 "fBodyAccMag_mean" -0.304992488892857
"WALKING" 5 "fBodyAccMag_std" -0.519636926071429
"WALKING" 5 "fBodyBodyAccJerkMag_mean" -0.269481661080357
"WALKING" 5 "fBodyBodyAccJerkMag_std" -0.305685376071429
"WALKING" 5 "fBodyBodyGyroJerkMag_mean" -0.548053574821429
"WALKING" 5 "fBodyBodyGyroJerkMag_std" -0.455665300892857
"WALKING" 5 "fBodyBodyGyroMag_mean" -0.484262828928571
"WALKING" 5 "fBodyBodyGyroMag_std" -0.589741506785714
"WALKING" 5 "fBodyGyro_mean_X" -0.372668749642857
"WALKING" 5 "fBodyGyro_mean_Y" -0.513951718392857
"WALKING" 5 "fBodyGyro_mean_Z" -0.213127031035714
"WALKING" 5 "fBodyGyro_std_X" -0.529392790178571
"WALKING" 5 "fBodyGyro_std_Y" -0.502683380535714
"WALKING" 5 "fBodyGyro_std_Z" -0.420367075178571
"WALKING" 5 "tBodyAcc_mean_X" 0.27784234625
"WALKING" 5 "tBodyAcc_mean_Y" -0.0172850317482679
"WALKING" 5 "tBodyAcc_mean_Z" -0.107741776464286
"WALKING" 5 "tBodyAcc_std_X" -0.294098534232143
"WALKING" 5 "tBodyAcc_std_Y" 0.0767484028053571
"WALKING" 5 "tBodyAcc_std_Z" -0.45702143625
"WALKING" 5 "tBodyAccJerk_mean_X" 0.0845888833571429
"WALKING" 5 "tBodyAccJerk_mean_Y" -0.0163194101232143
"WALKING" 5 "tBodyAccJerk_mean_Z" 8.32159351785732e-05
"WALKING" 5 "tBodyAccJerk_std_X" -0.302891024625
"WALKING" 5 "tBodyAccJerk_std_Y" -0.0910397428607143
"WALKING" 5 "tBodyAccJerk_std_Z" -0.612895318571429
"WALKING" 5 "tBodyAccJerkMag_mean" -0.288333024071429
"WALKING" 5 "tBodyAccJerkMag_std" -0.282242276785714
"WALKING" 5 "tBodyAccMag_mean" -0.158338674394643
"WALKING" 5 "tBodyAccMag_std" -0.377178733392857
"WALKING" 5 "tBodyGyro_mean_X" -0.0488919896632143
"WALKING" 5 "tBodyGyro_mean_Y" -0.0690135249642857
"WALKING" 5 "tBodyGyro_mean_Z" 0.0815435495892857
"WALKING" 5 "tBodyGyro_std_X" -0.490877497857143
"WALKING" 5 "tBodyGyro_std_Y" -0.504622029821429
"WALKING" 5 "tBodyGyro_std_Z" -0.318700615178571
"WALKING" 5 "tBodyGyroJerk_mean_X" -0.0888408355267857
"WALKING" 5 "tBodyGyroJerk_mean_Y" -0.0449559531089286
"WALKING" 5 "tBodyGyroJerk_mean_Z" -0.0482679596035714
"WALKING" 5 "tBodyGyroJerk_std_X" -0.357681403285714
"WALKING" 5 "tBodyGyroJerk_std_Y" -0.57143812375
"WALKING" 5 "tBodyGyroJerk_std_Z" -0.157682543983929
"WALKING" 5 "tBodyGyroJerkMag_mean" -0.444532485357143
"WALKING" 5 "tBodyGyroJerkMag_std" -0.48919974625
"WALKING" 5 "tBodyGyroMag_mean" -0.355933083571429
"WALKING" 5 "tBodyGyroMag_std" -0.492176823571429
"WALKING" 5 "tGravityAcc_mean_X" 0.972624959821429
"WALKING" 5 "tGravityAcc_mean_Y" -0.100440285303571
"WALKING" 5 "tGravityAcc_mean_Z" 0.00247623628392857
"WALKING" 5 "tGravityAcc_std_X" -0.979348381428571
"WALKING" 5 "tGravityAcc_std_Y" -0.961585474821429
"WALKING" 5 "tGravityAcc_std_Z" -0.964580803928571
"WALKING" 5 "tGravityAccMag_mean" -0.158338674394643
"WALKING" 5 "tGravityAccMag_std" -0.377178733392857
"WALKING" 6 "fBodyAcc_mean_X" -0.187934323140351
"WALKING" 6 "fBodyAcc_mean_Y" 0.140781621991228
"WALKING" 6 "fBodyAcc_mean_Z" -0.498520164385965
"WALKING" 6 "fBodyAcc_std_X" -0.34522769
"WALKING" 6 "fBodyAcc_std_Y" 0.101699642168947
"WALKING" 6 "fBodyAcc_std_Z" -0.550474621754386
"WALKING" 6 "fBodyAccJerk_mean_X" -0.150942917824561
"WALKING" 6 "fBodyAccJerk_mean_Y" -0.0753742321614035
"WALKING" 6 "fBodyAccJerk_mean_Z" -0.541438616140351
"WALKING" 6 "fBodyAccJerk_std_X" -0.19269469414386
"WALKING" 6 "fBodyAccJerk_std_Y" 0.0314450678263158
"WALKING" 6 "fBodyAccJerk_std_Z" -0.608624354210526
"WALKING" 6 "fBodyAccMag_mean" -0.201386607649123
"WALKING" 6 "fBodyAccMag_std" -0.421683093508772
"WALKING" 6 "fBodyBodyAccJerkMag_mean" -0.055401423331579
"WALKING" 6 "fBodyBodyAccJerkMag_std" -0.0964999702982456
"WALKING" 6 "fBodyBodyGyroJerkMag_mean" -0.366500534122807
"WALKING" 6 "fBodyBodyGyroJerkMag_std" -0.408078906482456
"WALKING" 6 "fBodyBodyGyroMag_mean" -0.329681123368421
"WALKING" 6 "fBodyBodyGyroMag_std" -0.510648322631579
"WALKING" 6 "fBodyGyro_mean_X" -0.239650710533333
"WALKING" 6 "fBodyGyro_mean_Y" -0.341378429473684
"WALKING" 6 "fBodyGyro_mean_Z" -0.203575458733333
"WALKING" 6 "fBodyGyro_std_X" -0.515323854385965
"WALKING" 6 "fBodyGyro_std_Y" -0.332008706842105
"WALKING" 6 "fBodyGyro_std_Z" -0.512209233508772
"WALKING" 6 "tBodyAcc_mean_X" 0.283658868070175
"WALKING" 6 "tBodyAcc_mean_Y" -0.0168954189082456
"WALKING" 6 "tBodyAcc_mean_Z" -0.110303165877193
"WALKING" 6 "tBodyAcc_std_X" -0.296538717368421
"WALKING" 6 "tBodyAcc_std_Y" 0.164213884996491
"WALKING" 6 "tBodyAcc_std_Z" -0.504324207192982
"WALKING" 6 "tBodyAccJerk_mean_X" 0.0699585876912281
"WALKING" 6 "tBodyAccJerk_mean_Y" -0.0164831715964912
"WALKING" 6 "tBodyAccJerk_mean_Z" -0.00738931200701754
"WALKING" 6 "tBodyAccJerk_std_X" -0.132784766936842
"WALKING" 6 "tBodyAccJerk_std_Y" 0.00808897373684211
"WALKING" 6 "tBodyAccJerk_std_Z" -0.575777466491228
"WALKING" 6 "tBodyAccJerkMag_mean" -0.195117026052632
"WALKING" 6 "tBodyAccJerkMag_std" -0.0706029648421053
"WALKING" 6 "tBodyAccMag_mean" -0.166840713631579
"WALKING" 6 "tBodyAccMag_std" -0.266734167368421
"WALKING" 6 "tBodyGyro_mean_X" -0.025509618645614
"WALKING" 6 "tBodyGyro_mean_Y" -0.0744462466
"WALKING" 6 "tBodyGyro_mean_Z" 0.0838808799280702
"WALKING" 6 "tBodyGyro_std_X" -0.446020952631579
"WALKING" 6 "tBodyGyro_std_Y" -0.331702267894737
"WALKING" 6 "tBodyGyro_std_Z" -0.383139334736842
"WALKING" 6 "tBodyGyroJerk_mean_X" -0.0878891090105263
"WALKING" 6 "tBodyGyroJerk_mean_Y" -0.0362308971842105
"WALKING" 6 "tBodyGyroJerk_mean_Z" -0.0539597284210526
"WALKING" 6 "tBodyGyroJerk_std_X" -0.18260093354386
"WALKING" 6 "tBodyGyroJerk_std_Y" -0.416390246140351
"WALKING" 6 "tBodyGyroJerk_std_Z" -0.166684422233333
"WALKING" 6 "tBodyGyroJerkMag_mean" -0.321290483140351
"WALKING" 6 "tBodyGyroJerkMag_std" -0.364708342315789
"WALKING" 6 "tBodyGyroMag_mean" -0.281207841122807
"WALKING" 6 "tBodyGyroMag_std" -0.36560291677193
"WALKING" 6 "tGravityAcc_mean_X" 0.958067455087719
"WALKING" 6 "tGravityAcc_mean_Y" -0.214694852280702
"WALKING" 6 "tGravityAcc_mean_Z" 0.0331888826842105
"WALKING" 6 "tGravityAcc_std_X" -0.977779896491228
"WALKING" 6 "tGravityAcc_std_Y" -0.964248568070175
"WALKING" 6 "tGravityAcc_std_Z" -0.957205025789474
"WALKING" 6 "tGravityAccMag_mean" -0.166840713631579
"WALKING" 6 "tGravityAccMag_std" -0.266734167368421
"WALKING" 7 "fBodyAcc_mean_X" -0.343048405789474
"WALKING" 7 "fBodyAcc_mean_Y" -0.0641564202736842
"WALKING" 7 "fBodyAcc_mean_Z" 0.0385832252345614
"WALKING" 7 "fBodyAcc_std_X" -0.322034908070175
"WALKING" 7 "fBodyAcc_std_Y" -0.143721823263158
"WALKING" 7 "fBodyAcc_std_Z" 0.133316828089298
"WALKING" 7 "fBodyAccJerk_mean_X" -0.383715797719298
"WALKING" 7 "fBodyAccJerk_mean_Y" -0.123192887383684
"WALKING" 7 "fBodyAccJerk_mean_Z" -0.106490372892632
"WALKING" 7 "fBodyAccJerk_std_X" -0.365314790947368
"WALKING" 7 "fBodyAccJerk_std_Y" -0.0431917460807018
"WALKING" 7 "fBodyAccJerk_std_Z" -0.190751539207018
"WALKING" 7 "fBodyAccMag_mean" -0.151243649578947
"WALKING" 7 "fBodyAccMag_std" -0.351706780526316
"WALKING" 7 "fBodyBodyAccJerkMag_mean" -0.0384187298547368
"WALKING" 7 "fBodyBodyAccJerkMag_std" -0.022138358
"WALKING" 7 "fBodyBodyGyroJerkMag_mean" -0.155339855862632
"WALKING" 7 "fBodyBodyGyroJerkMag_std" -0.0841663774087719
"WALKING" 7 "fBodyBodyGyroMag_mean" -0.192909765467895
"WALKING" 7 "fBodyBodyGyroMag_std" -0.343894914947368
"WALKING" 7 "fBodyGyro_mean_X" -0.318395104666667
"WALKING" 7 "fBodyGyro_mean_Y" -0.151966687436842
"WALKING" 7 "fBodyGyro_mean_Z" -0.366733617894737
"WALKING" 7 "fBodyGyro_std_X" -0.563615256666667
"WALKING" 7 "fBodyGyro_std_Y" -0.290859379017544
"WALKING" 7 "fBodyGyro_std_Z" -0.463270018245614
"WALKING" 7 "tBodyAcc_mean_X" 0.275592961754386
"WALKING" 7 "tBodyAcc_mean_Y" -0.018653665345614
"WALKING" 7 "tBodyAcc_mean_Z" -0.110912234947368
"WALKING" 7 "tBodyAcc_std_X" -0.327243240701754
"WALKING" 7 "tBodyAcc_std_Y" -0.0772618561052631
"WALKING" 7 "tBodyAcc_std_Z" 0.159631283261403
"WALKING" 7 "tBodyAccJerk_mean_X" 0.0901462649192983
"WALKING" 7 "tBodyAccJerk_mean_Y" 0.0184322723280702
"WALKING" 7 "tBodyAccJerk_mean_Z" -0.0210398551649123
"WALKING" 7 "tBodyAccJerk_std_X" -0.346026226140351
"WALKING" 7 "tBodyAccJerk_std_Y" -0.0547448948245614
"WALKING" 7 "tBodyAccJerk_std_Z" -0.149488514397895
"WALKING" 7 "tBodyAccJerkMag_mean" -0.192948900438596
"WALKING" 7 "tBodyAccJerkMag_std" -0.027557329277193
"WALKING" 7 "tBodyAccMag_mean" -0.0978090439438596
"WALKING" 7 "tBodyAccMag_std" -0.198554708385965
"WALKING" 7 "tBodyGyro_mean_X" 0.00228835208526316
"WALKING" 7 "tBodyGyro_mean_Y" -0.0837113724842105
"WALKING" 7 "tBodyGyro_mean_Z" 0.0641104602035088
"WALKING" 7 "tBodyGyro_std_X" -0.503313517017544
"WALKING" 7 "tBodyGyro_std_Y" -0.23109830545614
"WALKING" 7 "tBodyGyro_std_Z" -0.396013535263158
"WALKING" 7 "tBodyGyroJerk_mean_X" -0.123654199751333
"WALKING" 7 "tBodyGyroJerk_mean_Y" -0.0447766029745614
"WALKING" 7 "tBodyGyroJerk_mean_Z" -0.0495713093294737
"WALKING" 7 "tBodyGyroJerk_std_X" -0.21166729682807
"WALKING" 7 "tBodyGyroJerk_std_Y" -0.174136410738596
"WALKING" 7 "tBodyGyroJerk_std_Z" -0.458302971403509
"WALKING" 7 "tBodyGyroJerkMag_mean" -0.300022779964912
"WALKING" 7 "tBodyGyroJerkMag_std" -0.0953401161070176
"WALKING" 7 "tBodyGyroMag_mean" -0.305959351403509
"WALKING" 7 "tBodyGyroMag_std" -0.19828316695614
"WALKING" 7 "tGravityAcc_mean_X" 0.932566472280702
"WALKING" 7 "tGravityAcc_mean_Y" -0.159097003684211
"WALKING" 7 "tGravityAcc_mean_Z" -0.160846924029807
"WALKING" 7 "tGravityAcc_std_X" -0.979851271403509
"WALKING" 7 "tGravityAcc_std_Y" -0.969404155087719
"WALKING" 7 "tGravityAcc_std_Z" -0.952159770526316
"WALKING" 7 "tGravityAccMag_mean" -0.0978090439438596
"WALKING" 7 "tGravityAccMag_std" -0.198554708385965
"WALKING" 8 "fBodyAcc_mean_X" -0.247389011875
"WALKING" 8 "fBodyAcc_mean_Y" 0.316982393333333
"WALKING" 8 "fBodyAcc_mean_Z" -0.238634594791667
"WALKING" 8 "fBodyAcc_std_X" -0.148386858858333
"WALKING" 8 "fBodyAcc_std_Y" 0.32484493125
"WALKING" 8 "fBodyAcc_std_Z" -0.158437341970833
"WALKING" 8 "fBodyAccJerk_mean_X" -0.311198711041667
"WALKING" 8 "fBodyAccJerk_mean_Y" 0.0796832872416667
"WALKING" 8 "fBodyAccJerk_mean_Z" -0.361563262083333
"WALKING" 8 "fBodyAccJerk_std_X" -0.271448185291667
"WALKING" 8 "fBodyAccJerk_std_Y" 0.315883536479167
"WALKING" 8 "fBodyAccJerk_std_Z" -0.4044825094375
"WALKING" 8 "fBodyAccMag_mean" -0.09521728274375
"WALKING" 8 "fBodyAccMag_std" -0.360818978541667
"WALKING" 8 "fBodyBodyAccJerkMag_mean" -0.123834409766667
"WALKING" 8 "fBodyBodyAccJerkMag_std" -0.276436130125
"WALKING" 8 "fBodyBodyGyroJerkMag_mean" -0.473026230833333
"WALKING" 8 "fBodyBodyGyroJerkMag_std" -0.581240190833333
"WALKING" 8 "fBodyBodyGyroMag_mean" -0.301241848645833
"WALKING" 8 "fBodyBodyGyroMag_std" -0.327459577895833
"WALKING" 8 "fBodyGyro_mean_X" -0.102063053808333
"WALKING" 8 "fBodyGyro_mean_Y" -0.259729692333333
"WALKING" 8 "fBodyGyro_mean_Z" -0.132902199479167
"WALKING" 8 "fBodyGyro_std_X" -0.234252005895833
"WALKING" 8 "fBodyGyro_std_Y" -0.1908057215
"WALKING" 8 "fBodyGyro_std_Z" -0.1429742348125
"WALKING" 8 "tBodyAcc_mean_X" 0.27468631
"WALKING" 8 "tBodyAcc_mean_Y" -0.0186628865310417
"WALKING" 8 "tBodyAcc_mean_Z" -0.107252090833333
"WALKING" 8 "tBodyAcc_std_X" -0.173605736002083
"WALKING" 8 "tBodyAcc_std_Y" 0.380782052708333
"WALKING" 8 "tBodyAcc_std_Z" -0.1420885318125
"WALKING" 8 "tBodyAccJerk_mean_X" 0.0703393490833333
"WALKING" 8 "tBodyAccJerk_mean_Y" -0.00603947514583333
"WALKING" 8 "tBodyAccJerk_mean_Z" -0.000673798876875
"WALKING" 8 "tBodyAccJerk_std_X" -0.2586886278125
"WALKING" 8 "tBodyAccJerk_std_Y" 0.233987544458333
"WALKING" 8 "tBodyAccJerk_std_Z" -0.383200596479167
"WALKING" 8 "tBodyAccJerkMag_mean" -0.0668322430433333
"WALKING" 8 "tBodyAccJerkMag_std" -0.184571053979167
"WALKING" 8 "tBodyAccMag_mean" 0.0516786278104167
"WALKING" 8 "tBodyAccMag_std" -0.1804072826
"WALKING" 8 "tBodyGyro_mean_X" 0.0235088228254167
"WALKING" 8 "tBodyGyro_mean_Y" -0.095791790535
"WALKING" 8 "tBodyGyro_mean_Z" 0.0509657915395833
"WALKING" 8 "tBodyGyro_std_X" -0.1992097184375
"WALKING" 8 "tBodyGyro_std_Y" -0.2119972775
"WALKING" 8 "tBodyGyro_std_Z" -0.0754447842395833
"WALKING" 8 "tBodyGyroJerk_mean_X" -0.135886431360417
"WALKING" 8 "tBodyGyroJerk_mean_Y" -0.0314880905541667
"WALKING" 8 "tBodyGyroJerk_mean_Z" -0.0522683965333333
"WALKING" 8 "tBodyGyroJerk_std_X" -0.2460827504375
"WALKING" 8 "tBodyGyroJerk_std_Y" -0.428055700208333
"WALKING" 8 "tBodyGyroJerk_std_Z" -0.388446971666667
"WALKING" 8 "tBodyGyroJerkMag_mean" -0.339129269583333
"WALKING" 8 "tBodyGyroJerkMag_std" -0.502957255416667
"WALKING" 8 "tBodyGyroMag_mean" -0.00310243820125
"WALKING" 8 "tBodyGyroMag_std" -0.238746703958333
"WALKING" 8 "tGravityAcc_mean_X" 0.913586347916667
"WALKING" 8 "tGravityAcc_mean_Y" -0.217102194583333
"WALKING" 8 "tGravityAcc_mean_Z" -0.186267836962021
"WALKING" 8 "tGravityAcc_std_X" -0.974752050208333
"WALKING" 8 "tGravityAcc_std_Y" -0.956781505625
"WALKING" 8 "tGravityAcc_std_Z" -0.956640104791667
"WALKING" 8 "tGravityAccMag_mean" 0.0516786278104167
"WALKING" 8 "tGravityAccMag_std" -0.1804072826
"WALKING" 9 "fBodyAcc_mean_X" -0.294711163653846
"WALKING" 9 "fBodyAcc_mean_Y" -0.257677616153846
"WALKING" 9 "fBodyAcc_mean_Z" -0.250806259788462
"WALKING" 9 "fBodyAcc_std_X" -0.218019977423077
"WALKING" 9 "fBodyAcc_std_Y" -0.223972558596154
"WALKING" 9 "fBodyAcc_std_Z" -0.0337965256573077
"WALKING" 9 "fBodyAccJerk_mean_X" -0.314265401346154
"WALKING" 9 "fBodyAccJerk_mean_Y" -0.367706595
"WALKING" 9 "fBodyAccJerk_mean_Z" -0.399541245192308
"WALKING" 9 "fBodyAccJerk_std_X" -0.170228340134423
"WALKING" 9 "fBodyAccJerk_std_Y" -0.228380473480769
"WALKING" 9 "fBodyAccJerk_std_Z" -0.419104362884615
"WALKING" 9 "fBodyAccMag_mean" -0.318801022711538
"WALKING" 9 "fBodyAccMag_std" -0.513891953269231
"WALKING" 9 "fBodyBodyAccJerkMag_mean" -0.316870715576923
"WALKING" 9 "fBodyBodyAccJerkMag_std" -0.322337536730769
"WALKING" 9 "fBodyBodyGyroJerkMag_mean" -0.602581618269231
"WALKING" 9 "fBodyBodyGyroJerkMag_std" -0.624351923653846
"WALKING" 9 "fBodyBodyGyroMag_mean" -0.513797480384615
"WALKING" 9 "fBodyBodyGyroMag_std" -0.562714528653846
"WALKING" 9 "fBodyGyro_mean_X" -0.383676120961538
"WALKING" 9 "fBodyGyro_mean_Y" -0.436905860576923
"WALKING" 9 "fBodyGyro_mean_Z" -0.240222512134615
"WALKING" 9 "fBodyGyro_std_X" -0.507404512692308
"WALKING" 9 "fBodyGyro_std_Y" -0.490990336346154
"WALKING" 9 "fBodyGyro_std_Z" -0.342367223269231
"WALKING" 9 "tBodyAcc_mean_X" 0.278502842115385
"WALKING" 9 "tBodyAcc_mean_Y" -0.0180891971284423
"WALKING" 9 "tBodyAcc_mean_Z" -0.110820512307692
"WALKING" 9 "tBodyAcc_std_X" -0.238353562692308
"WALKING" 9 "tBodyAcc_std_Y" -0.201696960826923
"WALKING" 9 "tBodyAcc_std_Z" -0.0579636469030769
"WALKING" 9 "tBodyAccJerk_mean_X" 0.0704357270480769
"WALKING" 9 "tBodyAccJerk_mean_Y" 0.0212255910017308
"WALKING" 9 "tBodyAccJerk_mean_Z" 0.00414762740192308
"WALKING" 9 "tBodyAccJerk_std_X" -0.206733787961538
"WALKING" 9 "tBodyAccJerk_std_Y" -0.276929933846154
"WALKING" 9 "tBodyAccJerk_std_Z" -0.409764526153846
"WALKING" 9 "tBodyAccJerkMag_mean" -0.203733615519231
"WALKING" 9 "tBodyAccJerkMag_std" -0.317113487115385
"WALKING" 9 "tBodyAccMag_mean" -0.0980840496143461
"WALKING" 9 "tBodyAccMag_std" -0.37942877
"WALKING" 9 "tBodyGyro_mean_X" -0.0808360598653846
"WALKING" 9 "tBodyGyro_mean_Y" -0.0625598710615385
"WALKING" 9 "tBodyGyro_mean_Z" 0.111629779896154
"WALKING" 9 "tBodyGyro_std_X" -0.476163506730769
"WALKING" 9 "tBodyGyro_std_Y" -0.467054167884615
"WALKING" 9 "tBodyGyro_std_Z" -0.265683521346154
"WALKING" 9 "tBodyGyroJerk_mean_X" -0.0809204094461538
"WALKING" 9 "tBodyGyroJerk_mean_Y" -0.0356283427038462
"WALKING" 9 "tBodyGyroJerk_mean_Z" -0.0633406620592308
"WALKING" 9 "tBodyGyroJerk_std_X" -0.526985309038462
"WALKING" 9 "tBodyGyroJerk_std_Y" -0.549200228076923
"WALKING" 9 "tBodyGyroJerk_std_Z" -0.457881494038462
"WALKING" 9 "tBodyGyroJerkMag_mean" -0.510253995769231
"WALKING" 9 "tBodyGyroJerkMag_std" -0.599866472692308
"WALKING" 9 "tBodyGyroMag_mean" -0.294542266826923
"WALKING" 9 "tBodyGyroMag_std" -0.489725811538462
"WALKING" 9 "tGravityAcc_mean_X" 0.951867079615385
"WALKING" 9 "tGravityAcc_mean_Y" -0.0314341738730769
"WALKING" 9 "tGravityAcc_mean_Z" -0.115856121080385
"WALKING" 9 "tGravityAcc_std_X" -0.980971973653846
"WALKING" 9 "tGravityAcc_std_Y" -0.971242423076923
"WALKING" 9 "tGravityAcc_std_Z" -0.955523995576923
"WALKING" 9 "tGravityAccMag_mean" -0.0980840496143461
"WALKING" 9 "tGravityAccMag_std" -0.37942877
"WALKING" 10 "fBodyAcc_mean_X" -0.114190001283019
"WALKING" 10 "fBodyAcc_mean_Y" 0.0533911909886792
"WALKING" 10 "fBodyAcc_mean_Z" -0.41218272245283
"WALKING" 10 "fBodyAcc_std_X" -0.206366497226415
"WALKING" 10 "fBodyAcc_std_Y" -0.129775706316981
"WALKING" 10 "fBodyAcc_std_Z" -0.435304215660377
"WALKING" 10 "fBodyAccJerk_mean_X" -0.107941107467925
"WALKING" 10 "fBodyAccJerk_mean_Y" 0.0309052018326415
"WALKING" 10 "fBodyAccJerk_mean_Z" -0.464020508867925
"WALKING" 10 "fBodyAccJerk_std_X" -0.0791518267107547
"WALKING" 10 "fBodyAccJerk_std_Y" 0.0484867672264151
"WALKING" 10 "fBodyAccJerk_std_Z" -0.558512650188679
"WALKING" 10 "fBodyAccMag_mean" -0.0930237422792453
"WALKING" 10 "fBodyAccMag_std" -0.370471943962264
"WALKING" 10 "fBodyBodyAccJerkMag_mean" 0.0205189516981132
"WALKING" 10 "fBodyBodyAccJerkMag_std" 0.0502087634986792
"WALKING" 10 "fBodyBodyGyroJerkMag_mean" -0.515065335849057
"WALKING" 10 "fBodyBodyGyroJerkMag_std" -0.517675799056604
"WALKING" 10 "fBodyBodyGyroMag_mean" -0.412616909622642
"WALKING" 10 "fBodyBodyGyroMag_std" -0.499759796981132
"WALKING" 10 "fBodyGyro_mean_X" -0.277913780754717
"WALKING" 10 "fBodyGyro_mean_Y" -0.345209034528302
"WALKING" 10 "fBodyGyro_mean_Z" -0.108530029881132
"WALKING" 10 "fBodyGyro_std_X" -0.458292932830189
"WALKING" 10 "fBodyGyro_std_Y" -0.204392821584906
"WALKING" 10 "fBodyGyro_std_Z" -0.273292866226415
"WALKING" 10 "tBodyAcc_mean_X" 0.278574076603774
"WALKING" 10 "tBodyAcc_mean_Y" -0.017022351190566
"WALKING" 10 "tBodyAcc_mean_Z" -0.109057512132075
"WALKING" 10 "tBodyAcc_std_X" -0.178709734396226
"WALKING" 10 "tBodyAcc_std_Y" -0.0227431651698113
"WALKING" 10 "tBodyAcc_std_Z" -0.395645072075472
"WALKING" 10 "tBodyAccJerk_mean_X" 0.0857943809283019
"WALKING" 10 "tBodyAccJerk_mean_Y" 0.00408248792641509
"WALKING" 10 "tBodyAccJerk_mean_Z" -0.0162953195396226
"WALKING" 10 "tBodyAccJerk_std_X" -0.0521991013207547
"WALKING" 10 "tBodyAccJerk_std_Y" 0.0750804952113207
"WALKING" 10 "tBodyAccJerk_std_Z" -0.511662905849057
"WALKING" 10 "tBodyAccJerkMag_mean" -0.132624992298283
"WALKING" 10 "tBodyAccJerkMag_std" 0.037608338009434
"WALKING" 10 "tBodyAccMag_mean" -0.127400912069811
"WALKING" 10 "tBodyAccMag_std" -0.185602396067925
"WALKING" 10 "tBodyGyro_mean_X" 0.0106894976215094
"WALKING" 10 "tBodyGyro_mean_Y" -0.0819540783760943
"WALKING" 10 "tBodyGyro_mean_Z" 0.0986695731160377
"WALKING" 10 "tBodyGyro_std_X" -0.414205475283019
"WALKING" 10 "tBodyGyro_std_Y" -0.250853318679245
"WALKING" 10 "tBodyGyro_std_Z" -0.174524868603774
"WALKING" 10 "tBodyGyroJerk_mean_X" -0.122709563462264
"WALKING" 10 "tBodyGyroJerk_mean_Y" -0.0519204981037736
"WALKING" 10 "tBodyGyroJerk_mean_Z" -0.0611262928849057
"WALKING" 10 "tBodyGyroJerk_std_X" -0.366063723207547
"WALKING" 10 "tBodyGyroJerk_std_Y" -0.509683327924528
"WALKING" 10 "tBodyGyroJerk_std_Z" -0.329079492641509
"WALKING" 10 "tBodyGyroJerkMag_mean" -0.440363636603774
